CP-SW,CP-CVW,CP-S,Res-Gauss,emp coverage,tolerance,n_effective
0.7620291709899902,0.6543945074081421,0.7738810181617737,0.6418702814078955,0.8347593545913696,0.01,43.60231447027434
0.8550127744674683,0.6174012422561646,0.8039712309837341,0.6477081896471245,0.7711229920387268,0.01,41.968132220634395
0.7975533604621887,0.6398422122001648,0.7499538660049438,0.6457371139502536,0.8197860717773438,0.01,39.99606628751702
0.7534747123718262,0.6301246285438538,0.7311160564422607,0.6470379175071065,0.8550801873207092,0.01,42.41944329456466
0.8155108690261841,0.600053608417511,0.7371155619621277,0.6470773791590646,0.8096256852149963,0.01,34.59882753698994
0.862673819065094,0.592992901802063,0.7923319339752197,0.6392363698864266,0.7839572429656982,0.01,37.55926843034147
0.7310958504676819,0.632909893989563,0.7970879673957825,0.6424315595558063,0.8582887649536133,0.01,37.814666412111976
0.8694484233856201,0.6214823722839355,0.7818320393562317,0.6450989397950917,0.7679144144058228,0.01,39.75612505897837
0.7604334950447083,0.6134986877441406,0.7042729258537292,0.6415992910300682,0.8363636136054993,0.01,34.5265038526654
0.8716273307800293,0.6235865354537964,0.727514922618866,0.6478109765531361,0.773796796798706,0.01,36.296560439914565
0.8086183071136475,0.6172454953193665,0.7859019041061401,0.6446342839638121,0.8160427808761597,0.01,45.430196680722325
0.7399923205375671,0.6411289572715759,0.7975470423698425,0.6454154468059808,0.8481283187866211,0.01,37.47802297396601
0.8263841867446899,0.6360795497894287,0.7746925950050354,0.6443464913527703,0.7909091114997864,0.01,40.249580686827265
0.8220645189285278,0.6090954542160034,0.7511904835700989,0.6416667121452234,0.7989304661750793,0.01,36.548903746795325
0.7919310927391052,0.6296827793121338,0.7881710529327393,0.6442930765741307,0.8374331593513489,0.01,34.32853197074174
0.803621768951416,0.621429979801178,0.747858464717865,0.6414673982957984,0.8058823347091675,0.01,38.81177532459736
0.7361756563186646,0.6581006646156311,0.7773357629776001,0.6538619909195352,0.844385027885437,0.01,37.74737781927943
0.8254245519638062,0.6361117362976074,0.7467848658561707,0.6413973508073042,0.8213903903961182,0.01,42.3609480826762
0.8272625803947449,0.6218376159667969,0.7767174243927002,0.6458412650292038,0.8096256852149963,0.01,40.1876702785647
0.79067063331604,0.6632565855979919,0.7981410026550293,0.6521119326014828,0.8128342032432556,0.01,36.181643005831845
0.7465248107910156,0.6405813097953796,0.7043552398681641,0.6449531015952197,0.8358289003372192,0.01,38.156823331225716
0.8463544845581055,0.5969465374946594,0.7210310697555542,0.6393128304194949,0.7930481433868408,0.01,44.014564015830764
0.8361183404922485,0.6113353967666626,0.758143961429596,0.6423515618294742,0.792513370513916,0.01,33.077325041710566
0.810576319694519,0.6292912364006042,0.7228829860687256,0.643702728517083,0.8187165856361389,0.01,39.447774113857974
0.7013983726501465,0.6196776032447815,0.694408655166626,0.6463171091515364,0.8550801873207092,0.01,46.86763541638523
0.7582787871360779,0.6308140754699707,0.7403234839439392,0.6440454229811325,0.85187166929245,0.01,41.805064550891124
0.7703417539596558,0.6243382692337036,0.7589618563652039,0.645183078550602,0.8347593545913696,0.01,39.742817450305644
0.7228968739509583,0.6421042084693909,0.742623507976532,0.6485354011534337,0.8625668287277222,0.01,34.970425729539784
0.821916937828064,0.6054597496986389,0.7239375710487366,0.6416552654472588,0.8106951713562012,0.01,37.684699900826374
0.7845125198364258,0.6413872838020325,0.7590063214302063,0.645727731987841,0.8165775537490845,0.01,41.20021043520801
0.8080459833145142,0.6273840069770813,0.7358197569847107,0.6432431118600326,0.8042780756950378,0.01,39.98296472290422
0.7445053458213806,0.6255871653556824,0.7465757727622986,0.6474935585656726,0.8673796653747559,0.01,42.68187383601934
0.7870854735374451,0.6398186683654785,0.7695751786231995,0.6513881975698979,0.8128342032432556,0.01,35.62208692086318
0.7832273840904236,0.6212574243545532,0.8556016683578491,0.6467304034392267,0.8235294222831726,0.01,27.212651788662004
0.7779257297515869,0.6442131996154785,0.7542650699615479,0.648969510622321,0.8401069641113281,0.01,50.03979859374025
0.86993008852005,0.6147406697273254,0.7890246510505676,0.6410529401445757,0.792513370513916,0.01,35.94312475138528
0.7736748456954956,0.6339215636253357,0.7419392466545105,0.647262335661569,0.8192513585090637,0.01,41.96038284285984
0.8179366588592529,0.6137141585350037,0.7563533782958984,0.6444036865228969,0.81443852186203,0.01,36.12465205456721
0.7715067267417908,0.6337203979492188,0.7175555229187012,0.6467967180864568,0.8176470398902893,0.01,38.09701958636146
0.8243579268455505,0.6103558540344238,0.6933155059814453,0.6445194698906472,0.8048128485679626,0.01,40.71300672562968
0.8057205677032471,0.614892303943634,0.7466674447059631,0.6471769204354076,0.821925163269043,0.01,38.583607433203504
0.8471540212631226,0.5921722054481506,0.7285639047622681,0.637783160806495,0.7930481433868408,0.01,42.4278347168157
0.8414478302001953,0.6003527045249939,0.7767087817192078,0.6452722862832211,0.7973262071609497,0.01,34.826767135276754
0.8184555768966675,0.6240266561508179,0.7361356616020203,0.6426964382823369,0.8010694980621338,0.01,46.73452554440556
0.851534366607666,0.6082956790924072,0.7855390310287476,0.6483363860671701,0.792513370513916,0.01,40.96722644279038
