CP-SW,CP-CVW,CP-S,Res-Gauss,emp coverage,tolerance,n_effective
0.6609271764755249,0.47946977615356445,0.641782820224762,0.6005846322050716,0.7320855855941772,0.008,38.58361076134347
0.6750920414924622,0.4622190296649933,0.6437936425209045,0.5932982609910855,0.7176470756530762,0.008,42.42783917501725
0.6673598289489746,0.4711576998233795,0.6854768395423889,0.5901790055770497,0.7288770079612732,0.008,34.826767135276754
0.6821097135543823,0.45374980568885803,0.6996225118637085,0.6567448065029257,0.726203203201294,0.008,46.73453686965966
0.6717653274536133,0.4752179682254791,0.5962297916412354,0.5180034740372362,0.7213903665542603,0.008,40.96722823080514
0.6428171992301941,0.472229540348053,0.662562370300293,0.6097779787761824,0.7443850040435791,0.008,41.123897363793105
0.5853564143180847,0.4613785743713379,0.6410722136497498,0.564193484392899,0.7689839601516724,0.008,40.551165435408485
0.7850691676139832,0.46762561798095703,0.756611168384552,0.6824009870387822,0.658823549747467,0.008,35.1502190341025
0.8574755787849426,0.47220882773399353,0.6282033920288086,0.6063478431618181,0.6240641474723816,0.008,35.68457463974878
0.7234352827072144,0.46335697174072266,0.717656672000885,0.5016579913276755,0.696256697177887,0.008,37.66224972120078
0.6945841908454895,0.4708900451660156,0.708308219909668,0.5646422872030109,0.7026737928390503,0.008,42.44149928559865
0.7535933256149292,0.46837708353996277,0.5863492488861084,0.5551452182596447,0.6844919919967651,0.008,32.05000165199537
0.6700801253318787,0.4660620093345642,0.7178576588630676,0.6655278161635229,0.7149732708930969,0.008,43.62282366790964
0.7777114510536194,0.4716837406158447,0.6614508032798767,0.5856396317319801,0.6390374302864075,0.008,39.557065059181845
0.5949248671531677,0.46494802832603455,0.631375789642334,0.5869797255304317,0.7417112588882446,0.008,36.76055879786264
0.6628383994102478,0.4649391174316406,0.6892989277839661,0.6184435597900956,0.7192513346672058,0.008,31.08331479664264
0.7478114366531372,0.4660402536392212,0.6642476320266724,0.5792971005353151,0.6946523785591125,0.008,43.522204979959746
0.6472339034080505,0.4757114350795746,0.6298179030418396,0.5978988133807879,0.7272727489471436,0.008,36.93920749346594
0.6825486421585083,0.47142666578292847,0.5654438734054565,0.5123983322941633,0.7229946255683899,0.008,34.24332606751906
0.6895540952682495,0.4652141332626343,0.6557486653327942,0.5866215824682761,0.7101604342460632,0.008,32.814364146217045
0.6120023131370544,0.47114381194114685,0.6270223259925842,0.5570645240784134,0.7556149959564209,0.008,43.37218355828406
0.6957109570503235,0.46026480197906494,0.6617403030395508,0.6065009454416377,0.710695207118988,0.008,37.7939815482269
0.6577318906784058,0.4709160029888153,0.705278754234314,0.5053078723756388,0.7278074622154236,0.008,37.59181218828573
0.8228464722633362,0.4658982455730438,0.7252697944641113,0.7450535080793664,0.6657754182815552,0.008,37.77321786996467
0.5983124375343323,0.4719451367855072,0.6325888633728027,0.5947550095773487,0.781283438205719,0.008,40.78997252893085
0.6425662040710449,0.4789707362651825,0.6360852718353271,0.5798594758244969,0.7352941036224365,0.008,41.75298230203613
0.5789886713027954,0.46464017033576965,0.6618587970733643,0.5713812691983474,0.7711229920387268,0.008,38.062403586763544
0.7233532071113586,0.46887174248695374,0.5806940793991089,0.5161905870212008,0.6903743147850037,0.008,33.634909411590456
0.778572678565979,0.4689381420612335,0.7121912240982056,0.6458042909407421,0.6545454263687134,0.008,32.37462683698747
0.6844160556793213,0.46290791034698486,0.6571962237358093,0.5926962009030102,0.7256684303283691,0.008,39.93190716576215
0.6609348654747009,0.4714154303073883,0.7227831482887268,0.6219549981407363,0.7176470756530762,0.008,46.227286873369266
0.7134616374969482,0.4689551591873169,0.623279869556427,0.52871219870666,0.6957219243049622,0.008,30.908669212132068
0.852563202381134,0.4648553729057312,0.6192181706428528,0.5151913815427372,0.6208556294441223,0.008,44.59445528823361
0.7191112637519836,0.47093266248703003,0.5872256755828857,0.5201141836325126,0.6898396015167236,0.008,43.15124448068319
0.650603175163269,0.4662509560585022,0.6893395781517029,0.5544056579297837,0.7299465537071228,0.008,47.41445809527653
0.6346065402030945,0.47169727087020874,0.6513066291809082,0.6260444907267373,0.7385026812553406,0.008,42.713396618891544
0.6966246962547302,0.47183099389076233,0.6699890494346619,0.5623594055164772,0.7117646932601929,0.008,39.842517408622406
0.6940733194351196,0.4596037268638611,0.6560920476913452,0.5941197896790688,0.7144384980201721,0.008,38.120741759824995
0.7108325362205505,0.47287970781326294,0.6189739108085632,0.5867510863419553,0.7010695338249207,0.008,36.349553201147074
0.7378493547439575,0.4614658057689667,0.6068030595779419,0.5849544903787266,0.6903743147850037,0.008,39.65553512929252
0.618735134601593,0.451863169670105,0.7045769691467285,0.5854661338779842,0.7689839601516724,0.008,46.7137674805003
0.7142418026924133,0.4691328704357147,0.7057653665542603,0.5892452493852942,0.7026737928390503,0.008,32.89055212346031
0.7402558326721191,0.473899245262146,0.6559630632400513,0.5564391336920391,0.6823529601097107,0.008,43.325293842736805
0.6610350012779236,0.46285194158554077,0.7357585430145264,0.6227710482031004,0.7272727489471436,0.008,39.07941046832199
0.6102159023284912,0.47025537490844727,0.6811497211456299,0.6384225649867898,0.7497326135635376,0.008,38.3726037985259
0.683170735836029,0.4626414477825165,0.6930776238441467,0.6392758900001047,0.7165775299072266,0.008,50.01163830584504
0.7606736421585083,0.47057250142097473,0.5975436568260193,0.5527781647339115,0.6609625816345215,0.008,51.643455417498934
0.6402597427368164,0.4656076729297638,0.5965185165405273,0.4713517263741462,0.7235293984413147,0.008,33.09358874260031
0.7514029145240784,0.4637576639652252,0.6612299680709839,0.6548687213945784,0.6721925139427185,0.008,45.45686826640822
0.5965521335601807,0.4735569655895233,0.6806405782699585,0.6330078672183539,0.7652406692504883,0.008,37.31583850480631
0.6737821698188782,0.4670341908931732,0.7583382725715637,0.6957811431836763,0.7213903665542603,0.008,36.980246494369354
0.7516593337059021,0.47117456793785095,0.6584545373916626,0.6132098552763756,0.677540123462677,0.008,34.413890110796316
0.7806516885757446,0.4655042886734009,0.6088750958442688,0.577123614550139,0.6754010915756226,0.008,39.36384524657852
0.8049688935279846,0.46645671129226685,0.708206832408905,0.6302121673640844,0.6358288526535034,0.008,34.72256444223248
0.7412437200546265,0.47564032673835754,0.6537332534790039,0.6549428061649195,0.6791443824768066,0.008,45.96654411378954
0.751194953918457,0.47460347414016724,0.6385110020637512,0.5644020915809826,0.6716577410697937,0.008,44.1066396007078
0.6862337589263916,0.4647904932498932,0.6856962442398071,0.4584732968575167,0.7010695338249207,0.008,39.63336555467425
0.6714629530906677,0.4801574945449829,0.6523354053497314,0.5727296028787282,0.7251337170600891,0.008,38.92081274902437
0.7012472152709961,0.4672277569770813,0.710533857345581,0.6979124766051423,0.7160427570343018,0.008,40.00335329522828
0.7870163917541504,0.46602505445480347,0.6038791537284851,0.4510380185815037,0.6459892988204956,0.008,42.0086586183423
