CP-SW,CP-CVW,CP-S,Res-Gauss,emp coverage,tolerance,n_effective
0.6713136434555054,0.7215321063995361,0.8658602833747864,0.794246400685326,0.7903624176979065,0.15,19.303906742805008
0.6808778643608093,0.7392310500144958,0.8179877996444702,0.8102670647015809,0.8043657541275024,0.15,26.967246267522594
0.8537896275520325,0.7276455163955688,0.8466686010360718,0.8015134931411314,0.7162273526191711,0.15,47.12443228124297
0.7450494170188904,0.740474283695221,0.8112315535545349,0.8155405872800507,0.7689456343650818,0.15,28.00142047469994
0.8041374087333679,0.7279837727546692,0.8762107491493225,0.8015523327261643,0.7561779022216797,0.15,96.50266449832195
0.611251175403595,0.726969838142395,0.7584203481674194,0.803896350675138,0.811367392539978,0.15,15.232706572091105
0.7476017475128174,0.7426222562789917,0.8407987356185913,0.8079620063676451,0.7771828770637512,0.15,28.07372472154226
0.822502851486206,0.7130501866340637,0.805429995059967,0.7898222560044125,0.7067545056343079,0.15,32.480980012372505
0.8134812712669373,0.729569673538208,0.839356541633606,0.80118105930831,0.7532948851585388,0.15,62.06268783260426
0.7651507258415222,0.7237832546234131,0.7929494380950928,0.7970416615274506,0.7590609788894653,0.15,36.768754288579494
0.6920835375785828,0.7387383580207825,0.8427035808563232,0.8148004055733863,0.7800658941268921,0.15,27.360340544545615
0.7155903577804565,0.7238172292709351,0.7974889874458313,0.7885930938360297,0.7957166433334351,0.15,18.708809827822392
0.7678561210632324,0.7277618646621704,0.846665620803833,0.7956025856083953,0.780889630317688,0.15,48.8900735494746
0.8686366677284241,0.7222299575805664,0.7691516280174255,0.7944078843246063,0.7306424975395203,0.15,37.385293385509264
0.7880871295928955,0.7197274565696716,0.7824374437332153,0.7903061408145864,0.7397034764289856,0.15,35.8781317143845
0.8225958347320557,0.7190272808074951,0.8516703844070435,0.793454428300266,0.7149917483329773,0.15,27.738850896992787
0.8278764486312866,0.7248469591140747,0.7930119633674622,0.801404199262832,0.7289950847625732,0.15,45.33413656289776
0.8700018525123596,0.721001148223877,0.8308684825897217,0.7905576277116757,0.7116968631744385,0.15,38.11694018467731
0.833103358745575,0.7215940356254578,0.8201437592506409,0.7892828678458946,0.7269357442855835,0.15,31.568938904524845
0.8224579095840454,0.7230132222175598,0.8336538076400757,0.7945017593396666,0.7252883315086365,0.15,36.208893996386955
0.8048887252807617,0.7268635630607605,0.8251869678497314,0.8003156565212073,0.7524711489677429,0.15,75.33923265360855
0.7761569023132324,0.7384070158004761,0.8531419634819031,0.8069119369184341,0.7615321278572083,0.15,30.239185424891478
0.6267086267471313,0.7183277606964111,0.7991145253181458,0.7832425061900014,0.8126029372215271,0.15,18.277769605287208
0.5890632271766663,0.7267941236495972,0.7941135168075562,0.8013683295388215,0.8261944055557251,0.15,18.600092360936532
0.7809675931930542,0.7250939011573792,0.8499993085861206,0.7973966524297446,0.7355848550796509,0.15,34.37114891474198
0.7464630007743835,0.7360236048698425,0.8292122483253479,0.8103524213329373,0.7775947451591492,0.15,31.510497212697086
0.8113912343978882,0.7245385646820068,0.8092647194862366,0.7984990085124813,0.7446457743644714,0.15,52.11545796123797
0.8542478680610657,0.7185895442962646,0.8187486529350281,0.7959994873342505,0.7281713485717773,0.15,33.226052614461075
0.8292308449745178,0.7244507670402527,0.8257989287376404,0.7901503152810024,0.7425864934921265,0.15,43.52095209308713
0.8136570453643799,0.724352240562439,0.8179290890693665,0.7902387429585992,0.7236408591270447,0.15,33.7699378285279
0.8242231607437134,0.7293176054954529,0.8580425977706909,0.7961648937111396,0.7409390211105347,0.15,106.27846099354355
0.813731849193573,0.7204395532608032,0.8653051853179932,0.7966529901297937,0.7454695105552673,0.15,36.6192525479423
0.5893201231956482,0.7366241216659546,0.7851612567901611,0.8130333731639935,0.8682042956352234,0.15,19.926755076941383
0.8378063440322876,0.7272889018058777,0.7848287224769592,0.8012259461908694,0.7178747653961182,0.15,51.636035691918636
0.718031644821167,0.738003134727478,0.8350642323493958,0.8162190184080255,0.8047776222229004,0.15,27.990738786834058
0.8050447702407837,0.7276269793510437,0.8509963750839233,0.7944342728140743,0.7524711489677429,0.15,72.88437729581396
0.6883521676063538,0.7180132269859314,0.7583726048469543,0.8037665847877487,0.8018945455551147,0.15,20.834243115445293
0.6718608736991882,0.7352022528648376,0.8069624900817871,0.807513155304589,0.826606273651123,0.15,23.599062851719268
0.8630135655403137,0.7256156802177429,0.8482050895690918,0.8000011899811466,0.7306424975395203,0.15,39.71744729365306
0.7013564705848694,0.7183877825737,0.7982761263847351,0.7891953050556647,0.7845963835716248,0.15,20.042858834624525
0.81014484167099,0.7179239392280579,0.8846138119697571,0.7935632296784301,0.7339373826980591,0.15,32.90311507270314
0.8333601951599121,0.727313220500946,0.8085182905197144,0.7983423675580732,0.7322899699211121,0.15,56.19671924987401
