CP-S,CP-CV,Res-Gauss,emp coverage,tolerance
0.7500644326210022,0.5967152118682861,0.6847086979695896,0.7540106773376465,0.01
0.7430440783500671,0.5945708751678467,0.6859098825477364,0.7556149959564209,0.01
0.7740575075149536,0.5967000126838684,0.6847475597061671,0.740641713142395,0.01
0.7520650625228882,0.5936371088027954,0.6862208498161521,0.7545454502105713,0.01
0.7536474466323853,0.5935931205749512,0.6850845076220188,0.7502673864364624,0.01
0.7294010519981384,0.5986596941947937,0.6861763584791052,0.762566864490509,0.01
0.7556384801864624,0.5955162048339844,0.685729195772842,0.7497326135635376,0.01
0.7632485032081604,0.596261739730835,0.6858981112887704,0.7470588088035583,0.01
0.7520244121551514,0.5939378142356873,0.6849656482008578,0.7529411911964417,0.01
0.7630390524864197,0.5938138365745544,0.6857526016866826,0.7454545497894287,0.01
0.7594507336616516,0.5981872081756592,0.6852689728135163,0.7486631274223328,0.01
0.7515094876289368,0.5962063074111938,0.6852785155160158,0.7561497092247009,0.01
0.7728816270828247,0.5938489437103271,0.6835039313060894,0.7422459721565247,0.01
0.7655408978462219,0.5899943709373474,0.6846008594929468,0.7443850040435791,0.01
0.7482811212539673,0.5951957702636719,0.6850853886736378,0.7582887411117554,0.01
0.7614673376083374,0.5938259959220886,0.6858568612973284,0.748128354549408,0.01
0.7457557916641235,0.5992929339408875,0.6862443413536807,0.7566844820976257,0.01
0.7354608178138733,0.5973313450813293,0.6849341945243101,0.7647058963775635,0.01
0.7419670820236206,0.598391592502594,0.6869396090046118,0.7588235139846802,0.01
0.7502389550209045,0.5979965925216675,0.6856296323995219,0.7529411911964417,0.01
0.7710914611816406,0.5986844301223755,0.6851512106284724,0.7443850040435791,0.01
0.7587354183197021,0.5931114554405212,0.6849733699164269,0.7486631274223328,0.01
0.7593679428100586,0.5986754894256592,0.684619658065964,0.7491978406906128,0.01
0.7499729990959167,0.5975480079650879,0.6870096747361085,0.7534759640693665,0.01
0.7552645802497864,0.5929933786392212,0.6870416322855061,0.7497326135635376,0.01
0.7651376128196716,0.5958942174911499,0.6858459836760786,0.7459893226623535,0.01
0.7320892810821533,0.6000895500183105,0.6855691306459502,0.762566864490509,0.01
0.7601158022880554,0.5960259437561035,0.6858941702433204,0.7470588088035583,0.01
0.7623029947280884,0.5972852110862732,0.6858239193274202,0.7486631274223328,0.01
0.7675511837005615,0.5957202315330505,0.6857259761297798,0.7449197769165039,0.01
0.7448684573173523,0.5935819149017334,0.6860045661984794,0.7556149959564209,0.01
0.7465416193008423,0.5978333950042725,0.6869288464432831,0.7550802230834961,0.01
0.7614193558692932,0.597423791885376,0.6851957497165072,0.7438502907752991,0.01
0.7418918013572693,0.5907477140426636,0.6853450704083803,0.7588235139846802,0.01
0.7620598077774048,0.5976778864860535,0.686362161635304,0.7465240359306335,0.01
0.7568256258964539,0.5924988985061646,0.6858331240637521,0.7502673864364624,0.01
