CP-S,CP-CV,Res-Gauss,emp coverage,tolerance
0.8817433714866638,0.7872744202613831,0.7334646111849659,0.8941860198974609,0.05
0.8713628649711609,0.7899464964866638,0.7340330454544338,0.8988372087478638,0.05
0.8883669972419739,0.7868882417678833,0.736067458659186,0.8910852670669556,0.05
0.8909540176391602,0.7876124382019043,0.7348740239624811,0.8899224996566772,0.05
0.885274350643158,0.7851058840751648,0.7336649369737097,0.8922480344772339,0.05
0.8736786246299744,0.7948281764984131,0.7347730178126375,0.8972868323326111,0.05
0.8925280570983887,0.785308301448822,0.7333021930725164,0.8891472816467285,0.05
0.901354968547821,0.782805860042572,0.7320265370978756,0.8864341378211975,0.05
0.8991326093673706,0.7842931747436523,0.7343125697672619,0.8872092962265015,0.05
0.8922317624092102,0.7836048007011414,0.7322371187782231,0.8903100490570068,0.05
0.8893973231315613,0.7843262553215027,0.7314153366843257,0.8903100490570068,0.05
0.8943196535110474,0.7839357852935791,0.7348911769210466,0.8879845142364502,0.05
0.8779340386390686,0.7898876667022705,0.7351127890538716,0.8941860198974609,0.05
0.8848352432250977,0.7870991230010986,0.7332035234524463,0.8926356434822083,0.05
0.8887254595756531,0.7873704433441162,0.733768321780317,0.8910852670669556,0.05
0.8861098885536194,0.7873259782791138,0.7367671627513853,0.8926356434822083,0.05
0.8753479719161987,0.7879367470741272,0.7353994184660885,0.8957364559173584,0.05
0.8946847319602966,0.7836920619010925,0.7334312536325763,0.8883720636367798,0.05
0.90440833568573,0.7834405899047852,0.7337089498959974,0.8856589198112488,0.05
0.8999303579330444,0.7828856706619263,0.733194299432301,0.8872092962265015,0.05
0.8775801062583923,0.7907732129096985,0.7379716261151293,0.8957364559173584,0.05
0.8785036206245422,0.7872798442840576,0.7345046634140914,0.8937984704971313,0.05
0.890471875667572,0.7835565209388733,0.733255218029814,0.8899224996566772,0.05
0.8862342834472656,0.7898420095443726,0.7363419471568974,0.8918604850769043,0.05
0.8881109952926636,0.7840907573699951,0.7334064957569942,0.8918604850769043,0.05
0.9008709788322449,0.7823368310928345,0.7336344010825812,0.8872092962265015,0.05
0.8687061071395874,0.7922284603118896,0.7385853266340767,0.8992248177528381,0.05
0.8785389065742493,0.7907574772834778,0.7372352453506335,0.8945736289024353,0.05
0.8706487417221069,0.7924084663391113,0.737751217530788,0.8988372087478638,0.05
0.9086529612541199,0.7813262939453125,0.7352562282720215,0.8817829489707947,0.05
0.8863847851753235,0.787158191204071,0.7328639617559058,0.8918604850769043,0.05
