CP-SW,CP-CVW,CP-S,Res-Gauss,emp coverage,tolerance,n_effective
0.9141433238983154,0.7555064558982849,0.8827088475227356,0.9118574308987026,0.8558682203292847,0.15,94.47416436209917
0.8181512355804443,0.7459231019020081,0.8732612133026123,0.8916629104877476,0.914893627166748,0.15,96.0332686642544
0.8376950621604919,0.7107347249984741,0.8453789949417114,0.8920414989723636,0.897735059261322,0.15,80.07927945709329
0.8941627144813538,0.7150785326957703,0.8754572868347168,0.8824480179659688,0.8256691694259644,0.15,78.35217269722943
0.8717045187950134,0.7268424034118652,0.8609716892242432,0.8989535185004321,0.876458466053009,0.15,72.2900889518688
0.8755816221237183,0.7223312854766846,0.8427385687828064,0.8941709300920205,0.8991077542304993,0.15,83.98857294416935
0.8858038783073425,0.7316989302635193,0.8719943165779114,0.8961570517627058,0.8627316355705261,0.15,96.14031282775095
0.8714137077331543,0.7330307364463806,0.844610333442688,0.88375685434001,0.876458466053009,0.15,87.33494478226334
0.856747031211853,0.7184850573539734,0.8228858709335327,0.8782648397531395,0.8538091778755188,0.15,72.94098681050522
0.8788537383079529,0.7467353343963623,0.8742093443870544,0.9042484831297116,0.864790678024292,0.15,86.12573426137598
0.8856052160263062,0.728430986404419,0.8307768702507019,0.8751642776951208,0.8490048050880432,0.15,83.04016863464237
0.8946763873100281,0.7136217951774597,0.8387255668640137,0.8716810976161284,0.8606725931167603,0.15,69.31896331064543
0.8753970265388489,0.750340461730957,0.8666241765022278,0.8996351414914071,0.9025394916534424,0.15,86.11308273839884
0.8392477035522461,0.7261250615119934,0.8603327870368958,0.8884478496208965,0.9155799746513367,0.15,83.15461316909764
0.8713688254356384,0.7168359160423279,0.8627316951751709,0.8799557232184422,0.8634179830551147,0.15,67.50423663761929
0.8433734774589539,0.7140231132507324,0.8769881725311279,0.8968015175318734,0.9004804491996765,0.15,88.38023294000153
0.8523995876312256,0.7318809628486633,0.8720613718032837,0.8883843016398416,0.8606725931167603,0.15,86.61379267806028
0.8514959812164307,0.722801685333252,0.8740492463111877,0.8786458423176012,0.8661633729934692,0.15,79.77564007107111
0.8773297071456909,0.7263822555541992,0.8360239863395691,0.8795465911885427,0.8743994235992432,0.15,83.59639520968463
0.8557674288749695,0.739882230758667,0.8385001420974731,0.8856635660136463,0.8558682203292847,0.15,76.81711886148416
0.8923963308334351,0.7325020432472229,0.8513827919960022,0.8814666877738,0.8627316355705261,0.15,74.571963446278
0.8808081746101379,0.7196723818778992,0.8580223321914673,0.8985727816876904,0.8757721185684204,0.15,93.22012136086883
0.8851458430290222,0.7175324559211731,0.8539606928825378,0.8830282284745354,0.8565545678138733,0.15,89.87013377038538
0.884516716003418,0.6938959956169128,0.819965660572052,0.867658615928381,0.8517501950263977,0.15,80.76668650646121
0.8491073250770569,0.7277426719665527,0.8398621678352356,0.8913447294803467,0.9135209321975708,0.15,86.91502466756238
0.8807615041732788,0.772600531578064,0.8842443227767944,0.9124190470184271,0.8792038559913635,0.15,76.19504144883804
0.8510469794273376,0.7133890986442566,0.8504578471183777,0.8977076329645646,0.8846945762634277,0.15,89.7914926825173
0.8658066987991333,0.7172134518623352,0.886995255947113,0.8821801188144901,0.864790678024292,0.15,79.0412403349281
0.8844215273857117,0.7722843885421753,0.8528602719306946,0.8978196606447704,0.8558682203292847,0.15,79.113055551917
0.8635371327400208,0.7385872006416321,0.84726482629776,0.8842351489530541,0.9039121270179749,0.15,86.13950166494149
0.84986811876297,0.7258145213127136,0.8553119897842407,0.8972581242620108,0.9107755422592163,0.15,85.3192336532716
0.8647136092185974,0.7280556559562683,0.8616942763328552,0.8806396355991406,0.8812628984451294,0.15,86.92990537850024
0.8893703818321228,0.7168761491775513,0.888890266418457,0.8958875340965694,0.868908703327179,0.15,82.07376823185473
0.8551121950149536,0.7423073053359985,0.8486366868019104,0.8970641520595094,0.8949897289276123,0.15,77.53806651199146
0.8765499591827393,0.7192646861076355,0.8517240285873413,0.8899255469447505,0.8915579915046692,0.15,95.23907188405155
0.8535774350166321,0.716232419013977,0.8612136840820312,0.8806237507272551,0.8490048050880432,0.15,76.28198859069094
0.8409000635147095,0.7210491299629211,0.8867989182472229,0.8954514551500998,0.9210706949234009,0.15,79.64383472130457
0.8892662525177002,0.7429318428039551,0.890735924243927,0.8946152259615521,0.8894989490509033,0.15,73.36254367142843
0.8656938076019287,0.7138839364051819,0.8069432377815247,0.8811929043834014,0.8613589406013489,0.15,86.89233274069473
0.8976651430130005,0.7536075711250305,0.8661093711853027,0.9001594425100138,0.8586136102676392,0.15,77.01834934596883
0.8506683707237244,0.7436333894729614,0.8386852145195007,0.8866725559798362,0.8984214067459106,0.15,78.99586376689548
0.8488185405731201,0.736160397529602,0.86550372838974,0.8934525439104924,0.8805765509605408,0.15,72.64850546228864
0.8698886036872864,0.7350144982337952,0.8674529194831848,0.8826298462474559,0.8654770255088806,0.15,76.76802331982448
0.8605396747589111,0.7259690165519714,0.8285602331161499,0.8763461835336186,0.8743994235992432,0.15,85.79168382993814
0.8812198638916016,0.7074950933456421,0.8672716021537781,0.8905485916289188,0.8531228303909302,0.15,93.57590812423871
0.8581836819648743,0.7023505568504333,0.8592363595962524,0.8698080398694747,0.8634179830551147,0.15,82.81268670200043
0.8911001086235046,0.7001420855522156,0.9000130891799927,0.8770624970965414,0.8723404407501221,0.15,95.21373533459068
