CP-S,CP-CV,Res-Gauss,emp coverage,tolerance
0.6463637351989746,0.47477784752845764,0.5799509880031811,0.6417112350463867,0.008
0.6503469944000244,0.47710636258125305,0.5465002628055984,0.6438502669334412,0.008
0.6552725434303284,0.47418519854545593,0.5697613963797395,0.6385026574134827,0.008
0.6272774934768677,0.47752779722213745,0.5696003724516698,0.6534759402275085,0.008
0.6323515772819519,0.47787240147590637,0.5560931412123187,0.6513369083404541,0.008
0.6286627650260925,0.47402268648147583,0.5395433770399143,0.6540107131004333,0.008
0.6425365805625916,0.47464820742607117,0.5820191357013371,0.6465240716934204,0.008
0.6605010032653809,0.47708818316459656,0.5626642505567764,0.6358288526535034,0.008
0.6453428268432617,0.4745309054851532,0.5698645684911678,0.644385039806366,0.008
0.6664655804634094,0.47487348318099976,0.5859990613216648,0.633689820766449,0.008
0.640841007232666,0.47247201204299927,0.5502897910761129,0.6449198126792908,0.008
0.6549578905105591,0.4756988286972046,0.5604723217966026,0.6374331712722778,0.008
0.6528267860412598,0.47791704535484314,0.5487979060984072,0.6390374302864075,0.008
0.6726481318473816,0.4755968749523163,0.5801723460055817,0.6272727251052856,0.008
0.646629273891449,0.4736258089542389,0.5576964901118234,0.6465240716934204,0.008
0.6398537158966064,0.47526222467422485,0.5563462757430209,0.6491978764533997,0.008
0.6497315764427185,0.47706472873687744,0.5593616904040412,0.6427807211875916,0.008
0.6400070786476135,0.47452443838119507,0.5547108579165693,0.6454545259475708,0.008
0.6161656379699707,0.4743073880672455,0.5492712178056773,0.658823549747467,0.008
0.6601771116256714,0.474884569644928,0.5816794480003844,0.6358288526535034,0.008
0.630920946598053,0.47676363587379456,0.5645276852572951,0.6540107131004333,0.008
0.6582455039024353,0.4736063778400421,0.593022356180378,0.636898398399353,0.008
0.6333121657371521,0.47487497329711914,0.541892905978286,0.6529411673545837,0.008
0.6330508589744568,0.478243350982666,0.5398792955674141,0.6513369083404541,0.008
0.6406155228614807,0.4746103584766388,0.561353336030878,0.64812833070755,0.008
0.6570210456848145,0.4757884740829468,0.6026485485798949,0.6401069760322571,0.008
0.6391212940216064,0.47574225068092346,0.539770114167324,0.6502673625946045,0.008
0.648975670337677,0.47457173466682434,0.542166223224544,0.6438502669334412,0.008
0.6570894122123718,0.47473180294036865,0.5400048608540491,0.6395722031593323,0.008
0.6461142301559448,0.4752902686595917,0.5819181152998141,0.6433154940605164,0.008
0.6382616758346558,0.47325369715690613,0.53678496911313,0.6491978764533997,0.008
0.6526484489440918,0.474821001291275,0.5706435826076778,0.6395722031593323,0.008
0.6665521264076233,0.47454607486724854,0.5919082986658396,0.6310160160064697,0.008
0.6239306330680847,0.4761872887611389,0.5589710130022554,0.6561497449874878,0.008
0.658423900604248,0.4775543510913849,0.586464395270432,0.636898398399353,0.008
0.6552777886390686,0.47792473435401917,0.5615975813689142,0.6417112350463867,0.008
0.6494810581207275,0.4757715165615082,0.5678150040866288,0.6470588445663452,0.008
0.6405172944068909,0.47603169083595276,0.5763146699878281,0.6470588445663452,0.008
0.620338499546051,0.47333183884620667,0.5541006630084252,0.6561497449874878,0.008
0.6239712238311768,0.47671976685523987,0.5666186467250444,0.6572192311286926,0.008
0.6440393924713135,0.477348655462265,0.5635538084788518,0.6449198126792908,0.008
0.6468718647956848,0.4751059412956238,0.5632759442025087,0.6459892988204956,0.008
0.6419703960418701,0.47414690256118774,0.5624096589805655,0.6486631035804749,0.008
0.6537681818008423,0.4754093885421753,0.5796540798115748,0.6385026574134827,0.008
0.651225209236145,0.47419658303260803,0.5816951019111384,0.6395722031593323,0.008
0.6612563729286194,0.47568801045417786,0.5667866942145758,0.6358288526535034,0.008
0.6407821774482727,0.476085901260376,0.5649660856899611,0.64812833070755,0.008
0.6419265270233154,0.4753963053226471,0.5630641786446553,0.6465240716934204,0.008
0.6454940438270569,0.47666066884994507,0.5430856151159867,0.6475935578346252,0.008
0.6252790093421936,0.4756682515144348,0.537838994643742,0.658823549747467,0.008
0.6709012389183044,0.47491905093193054,0.5752664906469601,0.6283422708511353,0.008
0.649302065372467,0.4757239818572998,0.5741526392312679,0.6470588445663452,0.008
0.6637415289878845,0.47762423753738403,0.557393452046537,0.636898398399353,0.008
0.6556844711303711,0.4726896286010742,0.5749452121014705,0.6385026574134827,0.008
0.6409808993339539,0.4755077660083771,0.559657606140529,0.6475935578346252,0.008
0.6505526304244995,0.4750913977622986,0.565660491555053,0.6438502669334412,0.008
0.648494303226471,0.47683921456336975,0.5825579878640244,0.6438502669334412,0.008
0.6668304800987244,0.47702640295028687,0.5678828124760453,0.6342245936393738,0.008
0.6307756304740906,0.4736050069332123,0.5683147792746449,0.6534759402275085,0.008
0.6532713174819946,0.4775136709213257,0.5550608319763755,0.6438502669334412,0.008
0.6379786133766174,0.4775739312171936,0.5764505496266593,0.6502673625946045,0.008
0.6663315296173096,0.4748880863189697,0.5607251977324862,0.633689820766449,0.008
