CP-SW,CP-CVW,CP-S,Res-Gauss,emp coverage,tolerance,n_effective
0.5269689559936523,0.2917789816856384,0.42597833275794983,0.4616683448444458,0.5104005932807922,0.2,232.08417172042408
0.5006296038627625,0.2873512804508209,0.42957639694213867,0.46323225419840947,0.5246533155441284,0.2,269.91902845146194
0.5136845707893372,0.28003960847854614,0.4205072522163391,0.4624437576501679,0.5321648716926575,0.2,215.17722066200434
0.5219125151634216,0.28858208656311035,0.4241165518760681,0.46279701434391457,0.5179121494293213,0.2,225.32903238728406
0.5242961645126343,0.2971755266189575,0.4225331246852875,0.4607563343027494,0.5188751816749573,0.2,236.4295231918603
0.5377696752548218,0.29308173060417175,0.4285501539707184,0.4601291171839054,0.510208010673523,0.2,218.4737571733736
0.525660514831543,0.2914074957370758,0.4126509428024292,0.4625759633101487,0.5221494436264038,0.2,225.49468368593742
0.5374195575714111,0.2929236888885498,0.42654645442962646,0.46087527051947413,0.5161787271499634,0.2,204.7075419854704
0.5482906699180603,0.29383739829063416,0.44718748331069946,0.46350472490782396,0.5277349948883057,0.2,235.56341029609356
0.550381064414978,0.29129135608673096,0.45056673884391785,0.46230307968441486,0.5125192403793335,0.2,226.38456096575098
0.5324245691299438,0.28505343198776245,0.4023534953594208,0.4627053859432399,0.5040447115898132,0.2,269.3780131816262
0.5352670550346375,0.29621434211730957,0.4285046458244324,0.4620525066939141,0.5202234387397766,0.2,248.8496784677565
0.4837702810764313,0.29349032044410706,0.4134153723716736,0.4622277643632089,0.5217642784118652,0.2,239.84063923197115
0.4848088324069977,0.29259273409843445,0.4021971821784973,0.46162817730960204,0.5206086039543152,0.2,217.38794899027528
0.5182525515556335,0.2865062654018402,0.4151552617549896,0.4625513968404912,0.5240755081176758,0.2,213.8458683819891
0.5123838186264038,0.29258763790130615,0.4168207347393036,0.4629229015246149,0.49961480498313904,0.2,249.57708489447745
0.5504855513572693,0.29398682713508606,0.43081218004226685,0.46266474158048126,0.5119414329528809,0.2,247.19976877727788
0.5519132018089294,0.289059579372406,0.43282485008239746,0.46398002456395976,0.518682599067688,0.2,218.22401197414416
0.5555776357650757,0.2958720326423645,0.4164152145385742,0.4630010619787175,0.4992295801639557,0.2,228.79528985338533
0.5338170528411865,0.29188787937164307,0.41946062445640564,0.46374093691888146,0.5315870642662048,0.2,229.1847808179332
0.555614709854126,0.2902800738811493,0.43089744448661804,0.46182529424248603,0.5121340751647949,0.2,219.98196778389826
0.5558835864067078,0.2912231385707855,0.43174371123313904,0.4629183259815148,0.5063559412956238,0.2,239.92199295053135
0.5239095091819763,0.28771907091140747,0.43282854557037354,0.4625923788816487,0.5071263313293457,0.2,240.06814129058486
0.4979914724826813,0.2930999994277954,0.42094239592552185,0.46387961771661895,0.5337057113647461,0.2,227.1649958348377
0.509716272354126,0.2909356653690338,0.4229135513305664,0.4637527149551236,0.5250385403633118,0.2,248.81924011112937
