CP-SW,CP-CVW,CP-S,Res-Gauss,emp coverage,tolerance,n_effective
0.823361337184906,0.6377328634262085,0.8404138088226318,0.8488409155425485,0.8297872543334961,0.15,94.47415846683111
0.7511140704154968,0.6480824947357178,0.8219072222709656,0.8206232387342767,0.8702813982963562,0.15,96.03325952576675
0.7937424182891846,0.6238767504692078,0.8242617249488831,0.7999431221319948,0.8380233645439148,0.15,80.07927945709329
0.8169639110565186,0.5946069359779358,0.8489658236503601,0.8409710935620405,0.7968428134918213,0.15,78.35216681687973
0.7860342860221863,0.6209919452667236,0.852041482925415,0.8533495302626641,0.8146877288818359,0.15,72.29007906566747
0.8450047969818115,0.6164039373397827,0.8561289310455322,0.8527639247344955,0.7638984322547913,0.15,83.98857711612564
0.8147450089454651,0.6249668002128601,0.8189932703971863,0.8103140931093101,0.8126286864280701,0.15,96.14028921507884
0.8242505192756653,0.5957397818565369,0.8226601481437683,0.8190721704863674,0.7851750254631042,0.15,87.33495365813478
0.8126181364059448,0.6041168570518494,0.8050827980041504,0.7976422866696314,0.7892930507659912,0.15,72.94097420981969
0.8196133971214294,0.6444573402404785,0.8455957174301147,0.8425535111605805,0.8160604238510132,0.15,86.12573426137598
0.8162540793418884,0.6214591264724731,0.7955834269523621,0.7954165911569289,0.7913520932197571,0.15,83.0401774237131
0.8254435658454895,0.5988122820854187,0.8352500796318054,0.8145564080140351,0.7776252627372742,0.15,69.31896331064543
0.8218790292739868,0.6130714416503906,0.8349106907844543,0.8202399218187685,0.7927247881889343,0.15,86.11308273839884
0.7968126535415649,0.6182155609130859,0.846959114074707,0.8310951057246353,0.8181194067001343,0.15,83.15460392343482
0.8264063000679016,0.5767444372177124,0.8066202402114868,0.7969743954898422,0.7886067032814026,0.15,67.5042439771209
0.7450920343399048,0.6471263766288757,0.8339710831642151,0.8435156235929011,0.8606725931167603,0.15,88.38023294000153
0.7795658707618713,0.6200672388076782,0.8406949043273926,0.8278038487314109,0.8181194067001343,0.15,86.613813202847
0.7793859243392944,0.5697070360183716,0.7936328649520874,0.7955637673111521,0.7618393898010254,0.15,79.77562509789591
0.8310470581054688,0.6060792803764343,0.8351486325263977,0.8379632084688752,0.7975291609764099,0.15,83.59639520968463
0.816581130027771,0.6129561066627502,0.8228625059127808,0.8202691390887085,0.7982155084609985,0.15,76.81711255898011
0.8290947079658508,0.615414023399353,0.8455952405929565,0.8356166504249574,0.7858613729476929,0.15,74.571963446278
0.8021385073661804,0.6008548736572266,0.8534852862358093,0.8548750885529067,0.7844886779785156,0.15,93.22012136086883
0.8247004747390747,0.6110988855361938,0.8035485744476318,0.7962036585331763,0.795470118522644,0.15,89.87011938381416
0.8032708168029785,0.5826576948165894,0.7974159121513367,0.7824702683727435,0.7714481949806213,0.15,80.76669789092192
0.7763295769691467,0.6181578040122986,0.8001723885536194,0.8053501478457734,0.8284145593643188,0.15,86.91501651552275
0.8130120038986206,0.6297996044158936,0.8290864825248718,0.8328030281092795,0.8297872543334961,0.15,76.19501744098582
0.7913972735404968,0.6177303194999695,0.8191860318183899,0.825483400711638,0.822237491607666,0.15,89.79146455234505
0.7598594427108765,0.5908514857292175,0.7969933748245239,0.7944456289231906,0.8153740763664246,0.15,79.04122908676517
0.8406998515129089,0.6158478856086731,0.836857259273529,0.8410668701628847,0.8181194067001343,0.15,79.11304322365547
0.8205971717834473,0.6189035773277283,0.8504355549812317,0.8451049356309023,0.7783116102218628,0.15,86.13951808882986
0.778252124786377,0.6166186332702637,0.839851438999176,0.8404448128397212,0.8387096524238586,0.15,85.31922513780862
0.7831376791000366,0.5941622257232666,0.8494038581848145,0.8416631602996212,0.8380233645439148,0.15,86.92991996528346
0.8177438974380493,0.6091681718826294,0.8212502002716064,0.797300522638459,0.7906657457351685,0.15,82.07376043954687
0.8202406764030457,0.6135808825492859,0.8198639154434204,0.8173427207103862,0.8359643220901489,0.15,77.53807755904283
0.8525450825691223,0.6004456281661987,0.8385206460952759,0.8402095041766313,0.7700755000114441,0.15,95.23908109252167
0.7857062816619873,0.6181634068489075,0.837438702583313,0.8451176959584078,0.7858613729476929,0.15,76.28198859069094
0.8106780648231506,0.6163859367370605,0.8264391422271729,0.8171651858550494,0.8016472458839417,0.15,79.64382568604907
0.8291321396827698,0.6171396970748901,0.8397769927978516,0.8425798266684412,0.793411135673523,0.15,73.36253655093567
0.7803709506988525,0.6017364859580994,0.8124882578849792,0.7972095777705388,0.8064516186714172,0.15,86.892319144493
0.8241636157035828,0.6197696924209595,0.8220217227935791,0.8186255359042796,0.7947838306427002,0.15,77.01836122995186
