CP-SW,CP-CVW,CP-S,Res-Gauss,emp coverage,tolerance,n_effective
0.7929489016532898,0.3253776431083679,0.8460530638694763,0.782742519122293,0.8403100967407227,0.001,109.26383755853104
0.8082389235496521,0.32878074049949646,0.8587218523025513,0.7915210122304583,0.8298449516296387,0.001,109.05862477687091
0.8573344349861145,0.32745060324668884,0.8530661463737488,0.7565663654497512,0.8147286772727966,0.001,112.44748457334852
0.8493505716323853,0.3268495798110962,0.8835346102714539,0.7871626454858578,0.8213178515434265,0.001,109.32051684630213
0.8067011833190918,0.3240431547164917,0.8530120849609375,0.7512937274012553,0.8333333134651184,0.001,115.56366377530932
0.8315210938453674,0.3309016525745392,0.8928572535514832,0.8465096055287785,0.8275193572044373,0.001,109.19739468093367
0.8120236396789551,0.3306465446949005,0.8469895720481873,0.78111974403512,0.8267441987991333,0.001,107.38932548478124
0.7877007722854614,0.32978343963623047,0.8730084300041199,0.8078897051001308,0.8476744294166565,0.001,113.10287271321819
0.8269879221916199,0.3229631185531616,0.8339415788650513,0.6885391963562129,0.8240309953689575,0.001,95.63032975669924
0.8060346245765686,0.3301948010921478,0.8514997363090515,0.8169432502243547,0.8228682279586792,0.001,102.08589069912564
0.8158807754516602,0.3289611041545868,0.8467773199081421,0.7302791731334772,0.8267441987991333,0.001,101.82719744399802
0.753470778465271,0.32966873049736023,0.8447785973548889,0.7663298534027728,0.8337209224700928,0.001,91.99671753806288
0.8737096786499023,0.32638347148895264,0.842985212802887,0.7258644552668118,0.8058139681816101,0.001,110.12684778826407
0.8402712941169739,0.3236854374408722,0.8510702252388,0.7187861142475822,0.8166666626930237,0.001,109.59213845856074
0.7788983583450317,0.3260006904602051,0.8495984673500061,0.7641200783726232,0.8403100967407227,0.001,107.84857094077077
0.7839999198913574,0.328959584236145,0.8711483478546143,0.7933481607228242,0.8279069662094116,0.001,99.19086254593039
0.828992486000061,0.328389972448349,0.8891139030456543,0.8461051095208686,0.8189922571182251,0.001,106.7899211311583
0.8214285373687744,0.3283330798149109,0.847935140132904,0.7797928019159859,0.8112403154373169,0.001,104.49419280963139
0.7929604649543762,0.33010098338127136,0.8520519137382507,0.7720825524692511,0.830232560634613,0.001,101.13390382527881
0.8671245574951172,0.3189856708049774,0.8502912521362305,0.7762947159717173,0.8023256063461304,0.001,103.33161745287731
0.8387922644615173,0.3310128152370453,0.8386166095733643,0.7247386219090596,0.8255813717842102,0.001,96.61005785102189
0.8346085548400879,0.331800252199173,0.8863626718521118,0.8414183309181337,0.8143410682678223,0.001,116.3265764071497
0.8153829574584961,0.3263380825519562,0.8391579985618591,0.7214645368497387,0.8236433863639832,0.001,101.20503415107304
0.8305065035820007,0.32937875390052795,0.878562867641449,0.7702240624951064,0.8298449516296387,0.001,113.933375331314
0.8628442287445068,0.32233256101608276,0.8440118432044983,0.7389966026543902,0.7953488230705261,0.001,107.22455943490102
0.7769473791122437,0.3266264796257019,0.869483470916748,0.7633025547937979,0.8337209224700928,0.001,95.77420640678233
0.7689104676246643,0.3231470286846161,0.8456891179084778,0.7119797083758046,0.8534883856773376,0.001,120.64499596027122
0.8338449597358704,0.3320024609565735,0.8447225689888,0.7592179422179209,0.8127906918525696,0.001,120.16494613094113
0.841144323348999,0.328377902507782,0.8449612259864807,0.7344434395268054,0.8228682279586792,0.001,107.57555741875171
0.80484938621521,0.3266925513744354,0.8713763952255249,0.800076684078974,0.8352712988853455,0.001,104.65346334802392
0.796833336353302,0.32293975353240967,0.832861065864563,0.6973959919883228,0.8352712988853455,0.001,98.29551486633547
