CP-S,CP-CV,Res-Gauss,emp coverage,tolerance
0.786812424659729,0.7356171011924744,0.8025841428958534,0.7948929071426392,0.15
0.7906385064125061,0.7345030307769775,0.8023321116035687,0.7944810390472412,0.15
0.7945209741592407,0.7351161241531372,0.8020512588130018,0.7928336262702942,0.15
0.7966715693473816,0.7359639406204224,0.80241290278758,0.7915980219841003,0.15
0.7875164151191711,0.7343783974647522,0.8032693224461465,0.7932454943656921,0.15
0.7982054948806763,0.7335637211799622,0.8025209595134565,0.7907742857933044,0.15
0.7963547706604004,0.7349529266357422,0.8023331199259711,0.7928336262702942,0.15
0.8122256398200989,0.7340978384017944,0.8020893456903191,0.782948911190033,0.15
0.8000084757804871,0.735497772693634,0.8022352222345981,0.7891268730163574,0.15
0.8058704733848572,0.7345234155654907,0.8031068352900724,0.7874794006347656,0.15
0.7931199669837952,0.7352293133735657,0.8055607357277402,0.7924217581748962,0.15
0.7776341438293457,0.7358251214027405,0.8029377758794809,0.7985996603965759,0.15
0.7838138341903687,0.734380304813385,0.8029119926291142,0.7936573028564453,0.15
0.8022146224975586,0.7360609173774719,0.8026943174375056,0.7915980219841003,0.15
0.8326825499534607,0.7344495058059692,0.8022308919876414,0.7759472727775574,0.15
0.7849255800247192,0.7345852851867676,0.8016014064326047,0.7990115284919739,0.15
0.8093118071556091,0.7354415655136108,0.8026341020920489,0.7874794006347656,0.15
0.7978426218032837,0.7346315383911133,0.8024439469294575,0.7899505496025085,0.15
0.7945312261581421,0.7357480525970459,0.8027804764972234,0.7915980219841003,0.15
0.8029112815856934,0.7346717715263367,0.8028314706231844,0.7866556644439697,0.15
0.7946218252182007,0.7344081401824951,0.8029735198330892,0.7911861538887024,0.15
0.7967601418495178,0.7362473011016846,0.8034776737752367,0.7924217581748962,0.15
0.7906751036643982,0.7335020303726196,0.8007176716435561,0.7928336262702942,0.15
0.7958054542541504,0.7338035702705383,0.8024022970538979,0.7883031368255615,0.15
0.7950150966644287,0.7338153123855591,0.8025347261666843,0.7944810390472412,0.15
0.7952895164489746,0.7342767715454102,0.8033467040959903,0.7920098900794983,0.15
0.779777467250824,0.7347647547721863,0.8038582009251247,0.79777592420578,0.15
0.7800580263137817,0.7342762351036072,0.8015321255306112,0.79777592420578,0.15
0.7833768129348755,0.7343795299530029,0.8024163475264111,0.796128511428833,0.15
0.7621419429779053,0.7345236539840698,0.8034846593004961,0.8006590008735657,0.15
0.7855316400527954,0.7353687286376953,0.8040815320568836,0.7948929071426392,0.15
0.7960712909698486,0.7346267700195312,0.8037329819155135,0.7903624176979065,0.15
0.7882496118545532,0.7350646257400513,0.8014313907302751,0.7928336262702942,0.15
0.793317437171936,0.7343977093696594,0.8032185090448434,0.7891268730163574,0.15
0.7916852235794067,0.7353395819664001,0.8032350025144243,0.796128511428833,0.15
0.7899081707000732,0.7352651953697205,0.801753257366343,0.7928336262702942,0.15
0.7932372689247131,0.7353877425193787,0.8034317887728342,0.796540379524231,0.15
0.7643370032310486,0.7326135635375977,0.8012442704656982,0.8006590008735657,0.15
0.7969567775726318,0.7356890439987183,0.8024535762529489,0.7907742857933044,0.15
0.7817054986953735,0.7346205711364746,0.8030336113603753,0.8002471327781677,0.15
0.8000714182853699,0.7347121238708496,0.8017602893777335,0.7936573028564453,0.15
0.7900468707084656,0.7351741194725037,0.803857212466831,0.7928336262702942,0.15
0.7954211831092834,0.734969437122345,0.80087441516364,0.7936573028564453,0.15
0.7789459228515625,0.7345293164253235,0.8028934954384437,0.79777592420578,0.15
0.7764480113983154,0.7336624264717102,0.8026984944366549,0.796128511428833,0.15
0.8068673014640808,0.7352306842803955,0.8027776429682254,0.7870675325393677,0.15
0.8051890134811401,0.7340191602706909,0.8019408922589492,0.7866556644439697,0.15
0.7775226831436157,0.7349985837936401,0.8018743319641372,0.8006590008735657,0.15
0.7918510437011719,0.7346379160881042,0.8031199466064082,0.7940691709518433,0.15
0.7887149453163147,0.7345623970031738,0.8026693687264955,0.7969522476196289,0.15
0.8015320897102356,0.7351858615875244,0.801841667877505,0.7899505496025085,0.15
0.7916173338890076,0.7359623312950134,0.8030308575318419,0.7920098900794983,0.15
0.8120828866958618,0.7363125681877136,0.8028927938055798,0.7850082516670227,0.15
0.7889577150344849,0.7337789535522461,0.8021318032283505,0.7907742857933044,0.15
0.8059999346733093,0.7339884042739868,0.8014607846446298,0.7891268730163574,0.15
0.7952681183815002,0.7340568900108337,0.8017257784424413,0.7920098900794983,0.15
0.7923999428749084,0.7341373562812805,0.8007431851016804,0.7936573028564453,0.15
0.7919880747795105,0.7349991202354431,0.8040219245163166,0.7940691709518433,0.15
0.803312361240387,0.7344738245010376,0.8028023542133851,0.7891268730163574,0.15
0.792808473110199,0.7344276309013367,0.8026157428666745,0.7907742857933044,0.15
0.8084946274757385,0.7360812425613403,0.8012579851785581,0.7866556644439697,0.15
0.7983449697494507,0.7358338236808777,0.8008893926369435,0.7936573028564453,0.15
0.7901850938796997,0.7357744574546814,0.8030749367568499,0.7932454943656921,0.15
0.7781172394752502,0.7342521548271179,0.8029222325877577,0.7973640561103821,0.15
0.7589971423149109,0.7347975373268127,0.8022056397348469,0.8031301498413086,0.15
0.7914589643478394,0.735198438167572,0.8017667126516979,0.7920098900794983,0.15
0.8120713233947754,0.7350996136665344,0.802022981850356,0.7850082516670227,0.15
0.787656843662262,0.7354577779769897,0.8025980985425895,0.7944810390472412,0.15
0.7807952761650085,0.7344461679458618,0.8031106645291634,0.7969522476196289,0.15
0.8003684878349304,0.7347549796104431,0.8017398309277493,0.7878912687301636,0.15
0.7930014133453369,0.7328639626502991,0.8027821564592762,0.7878912687301636,0.15
0.7829171419143677,0.7341787815093994,0.8016578278479511,0.7940691709518433,0.15
0.7937959432601929,0.7342358827590942,0.8000902524974457,0.7907742857933044,0.15
0.7994027733802795,0.7344839572906494,0.8025178847968771,0.7887150049209595,0.15
0.7807682156562805,0.7351576089859009,0.8021904854836984,0.7994233965873718,0.15
0.7913100123405457,0.733956515789032,0.8032955145842872,0.7924217581748962,0.15
0.7698459029197693,0.7345351576805115,0.8035003079898208,0.8023064136505127,0.15
0.8035012483596802,0.7346491813659668,0.8016360872108835,0.7883031368255615,0.15
0.7808838486671448,0.7330095767974854,0.8013198161970768,0.7953047752380371,0.15
0.7933087944984436,0.7342717051506042,0.8011892338071074,0.7932454943656921,0.15
0.7884211540222168,0.7346460223197937,0.8018733923023098,0.7924217581748962,0.15
0.7980059385299683,0.735945463180542,0.8018913073607086,0.7878912687301636,0.15
0.8005194664001465,0.7345472574234009,0.8014602938045587,0.7887150049209595,0.15
0.78834468126297,0.7335465550422668,0.8025680537631894,0.7944810390472412,0.15
0.7910059094429016,0.7349935173988342,0.8031010664939401,0.7891268730163574,0.15
0.7808718681335449,0.7350581884384155,0.8026432172378676,0.7985996603965759,0.15
0.7805773019790649,0.7338740825653076,0.7994503370628876,0.796128511428833,0.15
0.7964189648628235,0.7361952662467957,0.8026159418648923,0.7924217581748962,0.15
0.7752819061279297,0.7352116107940674,0.8030195921647839,0.8006590008735657,0.15
0.7947472333908081,0.7341921925544739,0.801506187971185,0.7920098900794983,0.15
0.76726895570755,0.7346713542938232,0.80264652580038,0.7990115284919739,0.15
0.7942489981651306,0.7351869940757751,0.8010132597347747,0.7920098900794983,0.15
0.8139826059341431,0.7342694997787476,0.801823547201406,0.7837726473808289,0.15
0.8060686588287354,0.7354595065116882,0.8030281008480886,0.7895387411117554,0.15
0.7824914455413818,0.7350071668624878,0.8009791723493631,0.798187792301178,0.15
0.7815918922424316,0.7337417006492615,0.8029172820470825,0.7953047752380371,0.15
