CP-S,CP-CV,Res-Gauss,emp coverage,tolerance
0.8507595658302307,0.5986804962158203,0.833307311242258,0.8661449551582336,0.15
0.8519355654716492,0.593441367149353,0.8304915511493107,0.8657330870628357,0.15
0.8480880260467529,0.5961571931838989,0.8356873466467206,0.8653212785720825,0.15
0.861508309841156,0.5947102904319763,0.8500311819403042,0.8636738061904907,0.15
0.8494766354560852,0.598555862903595,0.8131137224062015,0.8669686913490295,0.15
0.8555687069892883,0.5942496657371521,0.8394615994989698,0.8644975423812866,0.15
0.8532196283340454,0.5954281091690063,0.8278361942589944,0.8682042956352234,0.15
0.8770532608032227,0.5928136110305786,0.8657463865922432,0.8542009592056274,0.15
0.8636679649353027,0.5951541066169739,0.8460813920538189,0.8607907891273499,0.15
0.8539989590644836,0.5940674543380737,0.8407178280383244,0.8653212785720825,0.15
0.8623683452606201,0.595287024974823,0.8421956128718622,0.8603789210319519,0.15
0.8533603549003601,0.5962631106376648,0.840959199395123,0.8653212785720825,0.15
0.8534209132194519,0.5947721004486084,0.8563638358681807,0.8616145253181458,0.15
0.856632649898529,0.5981563329696655,0.8290907168674546,0.8657330870628357,0.15
0.8770446181297302,0.5945705771446228,0.8655694669852493,0.8546128273010254,0.15
0.8663539290428162,0.5975341796875,0.8555925265620292,0.859555184841156,0.15
0.8627246022224426,0.5950098037719727,0.8554198255162638,0.8628500699996948,0.15
0.858452558517456,0.5941625833511353,0.8535665274028708,0.8587314486503601,0.15
0.8537092804908752,0.5952220559120178,0.8425622895148029,0.8657330870628357,0.15
0.871045708656311,0.5916052460670471,0.8511699505065604,0.8603789210319519,0.15
0.8525325059890747,0.5954180359840393,0.834241152666128,0.8673805594444275,0.15
0.8509887456893921,0.5966691374778748,0.8431590217517134,0.8702635765075684,0.15
0.851509690284729,0.5943068265914917,0.83875686669694,0.8673805594444275,0.15
0.8511138558387756,0.5950003862380981,0.8400431502855481,0.8661449551582336,0.15
0.8452264070510864,0.5973446369171143,0.8306139275992866,0.8735584616661072,0.15
0.8591551780700684,0.595708429813385,0.847508140194491,0.8624382019042969,0.15
0.8520461320877075,0.5953897833824158,0.8452542041003184,0.8644975423812866,0.15
0.8392295241355896,0.5931071043014526,0.8126576415835615,0.8706754446029663,0.15
0.8411529660224915,0.5930540561676025,0.818935470237825,0.8702635765075684,0.15
0.8423014283180237,0.5960833430290222,0.8214093769074752,0.8710873126983643,0.15
0.8539594411849976,0.5986617803573608,0.8398363855482237,0.8661449551582336,0.15
0.846262514591217,0.5960382223129272,0.824008481178841,0.8677924275398254,0.15
0.8651702404022217,0.5967302918434143,0.8511477521954018,0.8612026572227478,0.15
0.8455283641815186,0.5937781929969788,0.8342584182751759,0.8710873126983643,0.15
0.8519803881645203,0.5952117443084717,0.8267206328520533,0.8653212785720825,0.15
0.8501848578453064,0.5924843549728394,0.8410954065875423,0.8649094104766846,0.15
0.8529229760169983,0.5965416431427002,0.8304670142805711,0.8682042956352234,0.15
0.8285117149353027,0.5949524641036987,0.7978745753910799,0.874794065952301,0.15
0.8619815111160278,0.5976979732513428,0.84747048968058,0.8628500699996948,0.15
0.8524152636528015,0.5935933589935303,0.8419600978474799,0.8661449551582336,0.15
0.8721713423728943,0.5947108268737793,0.8631198233988819,0.8607907891273499,0.15
0.8569972515106201,0.5912526845932007,0.8317038708702215,0.8616145253181458,0.15
0.8512957096099854,0.5931451916694641,0.8258837593387542,0.8673805594444275,0.15
0.8506575226783752,0.5967345237731934,0.824624746022957,0.8653212785720825,0.15
0.8327590823173523,0.5930782556533813,0.8097397402776663,0.8714991807937622,0.15
0.8636276721954346,0.5952937006950378,0.8567324297092456,0.8616145253181458,0.15
0.8681614398956299,0.5934858322143555,0.8469278037593629,0.8612026572227478,0.15
0.8397878408432007,0.5964646339416504,0.8191789237003179,0.8714991807937622,0.15
0.8632367849349976,0.5963149070739746,0.8527230129752364,0.8612026572227478,0.15
0.8494400382041931,0.5942928194999695,0.8305380383340855,0.8657330870628357,0.15
0.8556389808654785,0.5921920537948608,0.8377698969765714,0.8624382019042969,0.15
0.8516554236412048,0.5949843525886536,0.8398043337443617,0.8649094104766846,0.15
0.8744653463363647,0.5963199138641357,0.8508067585976706,0.8546128273010254,0.15
0.8455337882041931,0.59600430727005,0.831470950958869,0.8702635765075684,0.15
0.8685111403465271,0.5958327651023865,0.8535502817756789,0.857495903968811,0.15
0.8583496809005737,0.5954262018203735,0.851439324870216,0.8612026572227478,0.15
0.8560327291488647,0.590804398059845,0.8402060239025742,0.8624382019042969,0.15
0.8614433407783508,0.5980488061904907,0.8438887958495122,0.8624382019042969,0.15
0.8644700050354004,0.5937168598175049,0.8571920508172872,0.8620263338088989,0.15
0.8544759154319763,0.5955989360809326,0.8388430752693815,0.8640856742858887,0.15
0.8588852882385254,0.5930888056755066,0.8616074971477714,0.8640856742858887,0.15
0.855440616607666,0.5957871079444885,0.8407599877368166,0.8673805594444275,0.15
0.8651809692382812,0.596076250076294,0.8640331520374499,0.8616145253181458,0.15
0.8465924263000488,0.59757000207901,0.8407282000852777,0.8686161637306213,0.15
0.8318184614181519,0.5931411385536194,0.8088759311901386,0.872734785079956,0.15
0.857560932636261,0.595586359500885,0.8400716027473681,0.8607907891273499,0.15
0.8773805499076843,0.5921093821525574,0.8546581497032361,0.857495903968811,0.15
0.8465273380279541,0.5960710644721985,0.8293030346666114,0.8694398403167725,0.15
0.8492803573608398,0.5939560532569885,0.8282389912243021,0.8661449551582336,0.15
0.8643131256103516,0.5908355116844177,0.8393589743185184,0.8583195805549622,0.15
0.8540363907814026,0.5932450294494629,0.8327454956681261,0.8612026572227478,0.15
0.8541606664657593,0.5930322408676147,0.8328199440135866,0.8649094104766846,0.15
0.8460949659347534,0.5921570658683777,0.8338542341121941,0.8677924275398254,0.15
0.864188551902771,0.5948255658149719,0.8281261677764993,0.8620263338088989,0.15
0.8471899032592773,0.5935331583023071,0.8161894681208322,0.8661449551582336,0.15
0.8582060933113098,0.5993740558624268,0.8397491099953356,0.8632619380950928,0.15
0.8376529216766357,0.5954858064651489,0.8219435954090294,0.8739703297615051,0.15
0.8621583580970764,0.5936664938926697,0.847580315735198,0.8640856742858887,0.15
0.8456916809082031,0.5918300747871399,0.8314392485074842,0.8677924275398254,0.15
0.8630961179733276,0.5951974391937256,0.8409682776003577,0.8620263338088989,0.15
0.8502219319343567,0.5962336659431458,0.831052444869619,0.8682042956352234,0.15
0.86092609167099,0.5925549268722534,0.8470799050717917,0.8591433167457581,0.15
0.8581764101982117,0.5954225063323975,0.8423971446301265,0.8636738061904907,0.15
0.845713198184967,0.5939515233039856,0.8221758115434398,0.8669686913490295,0.15
0.8567972183227539,0.5931244492530823,0.8236180127501428,0.8636738061904907,0.15
0.8392323851585388,0.5946497917175293,0.8150644936114709,0.8694398403167725,0.15
0.8545955419540405,0.5956409573554993,0.8318312075002039,0.8653212785720825,0.15
0.8587853908538818,0.5963756442070007,0.8322218705218997,0.8653212785720825,0.15
0.8413221836090088,0.5958989262580872,0.816169577603137,0.8690280318260193,0.15
0.8429300785064697,0.5951604843139648,0.8416055483197227,0.8669686913490295,0.15
0.8406713008880615,0.5957360863685608,0.8101849977978182,0.8682042956352234,0.15
0.8536310791969299,0.5924104452133179,0.8280360449506888,0.8657330870628357,0.15
0.8715587258338928,0.5960309505462646,0.8642744297846109,0.857907772064209,0.15
0.8606747388839722,0.5941488742828369,0.8414554214631599,0.8616145253181458,0.15
0.8546309471130371,0.5957111716270447,0.8460803287726815,0.8632619380950928,0.15
0.8532550930976868,0.5954510569572449,0.8230986223739202,0.8649094104766846,0.15
0.8406161665916443,0.5953278541564941,0.8082214922750087,0.8690280318260193,0.15
0.8525626063346863,0.5969266295433044,0.8264315936055225,0.8661449551582336,0.15
0.8619337677955627,0.5917903184890747,0.8512451061618451,0.8607907891273499,0.15
0.841384768486023,0.5978027582168579,0.8281062123481561,0.8698517084121704,0.15
