CP-SW,CP-CVW,CP-S,Res-Gauss,emp coverage,tolerance,n_effective
0.5897240042686462,0.39538151025772095,0.5084661245346069,0.332535501624024,0.6036209464073181,0.2,232.0840943325122
0.5662721991539001,0.39112257957458496,0.5045925974845886,0.3225841145488363,0.6061248183250427,0.2,269.91908226139697
0.5330119729042053,0.3928753435611725,0.5069164633750916,0.31735423195341556,0.6186440587043762,0.2,215.17722066200434
0.5940889716148376,0.39706698060035706,0.5104398131370544,0.3269308438260797,0.599768877029419,0.2,225.32900126231206
0.6099376678466797,0.39516350626945496,0.5114367604255676,0.32935126341140225,0.6111325025558472,0.2,236.42953874944848
0.6289205551147461,0.3982347249984741,0.5091583728790283,0.3465432257801595,0.6026579141616821,0.2,218.47378168328007
0.598037600517273,0.39356711506843567,0.5205069780349731,0.3303611293459152,0.6061248183250427,0.2,225.49469732711844
0.5957099199295044,0.39413776993751526,0.5118341445922852,0.32545836621687857,0.5968798398971558,0.2,204.70756614108083
0.6028891205787659,0.39593538641929626,0.5017728209495544,0.32795550018075126,0.608243465423584,0.2,235.56334272314632
0.5490542650222778,0.39673689007759094,0.5126439929008484,0.3408450929009093,0.6209552884101868,0.2,226.38459078970092
0.5791199207305908,0.39614182710647583,0.5160500407218933,0.33775659285762977,0.6024653315544128,0.2,269.37799145704105
0.6068194508552551,0.39152178168296814,0.5122418999671936,0.3265889342104223,0.587634801864624,0.2,248.84962767340022
0.5827724933624268,0.3935326337814331,0.5155023336410522,0.34150076820283454,0.6068952083587646,0.2,239.84063923197115
0.5358325839042664,0.3997151851654053,0.5037121772766113,0.3375178854504671,0.6253852248191833,0.2,217.38800121337098
0.5987858176231384,0.4032655656337738,0.515753448009491,0.33912538554212435,0.6032357215881348,0.2,213.8458683819891
0.5670431852340698,0.39740362763404846,0.49724045395851135,0.32942810862656663,0.6020801067352295,0.2,249.57714512474055
0.5990841388702393,0.39561158418655396,0.5014253258705139,0.3300966614311593,0.6078582406044006,0.2,247.1997172648486
0.5889992117881775,0.3975253105163574,0.49452292919158936,0.3423492618931246,0.6176810264587402,0.2,218.22408948714752
0.6035849452018738,0.4009811282157898,0.512397825717926,0.33638495971754545,0.6134437322616577,0.2,228.79524515094988
0.5891023278236389,0.3971613645553589,0.5049469470977783,0.32397754458593836,0.6049692034721375,0.2,229.18479840715412
0.5828292965888977,0.3932564854621887,0.525432825088501,0.3671999236075041,0.6120955348014832,0.2,219.98192396209367
